,tanggal,pengguna,tweet,stemming & clean text,sentiment
366,2022-07-02 23:20:46,ronavioleta,Tapi dibantah tuh pak sama ukraina Kalau Mr ga titip pesan ke Putin via anda,tapi ban tuh pak sama ukraina kalau mr ga titip pesan ke putin via anda,Netral
367,2022-07-02 23:20:08,suhs262,Saffira Polri Gmna ceritanya tuh yh,saffira polri gmna cerita tuh yh,Netral
368,2022-07-02 23:20:08,Jhonson44870169,didu Dengki mu ke pak Jokowi menghilangkan akal sehat mu Gara2 gak bisa korupsi lagi akhirnya didu jadi BOTOL BODOH DAN TOLOL dulu jaman SBY bisa korupsi berjamaah maka nya sekarang para mafia dan tukang korup kaya kamu benci mati sama pak,didu dengki mu ke pak jokowi hilang akal sehat mu gara2 gak bisa korupsi lagi akhir didu jadi botol bodoh dan tolol dulu jaman sby bisa korupsi jamaah maka nya sekarang para mafia dan tukang korup kaya kamu benci mati sama pak,Netral
369,2022-07-02 23:20:02,anti_pecahbro,idha Boleh dong Lebih Bayar terus Lebih Utang dan Lebih BODOH,idha boleh dong lebih bayar terus lebih utang dan lebih bodoh,Netral
370,2022-07-02 23:19:52,Rosa18085766,Sehat trus ya bro jgn sampe sakit ntar klo sakit siapa yang gaji buzzerp sm kecebong,sehat trus ya bro jgn sampe sakit ntar klo sakit siapa yang gaji buzzerp sm kecebong,Netral
371,2022-07-02 23:19:49,kapuyuakhitam12,heraan yaa ga didalam negeri ga diluar sok iyeee hadeeehhh,heraan yaa ga dalam negeri ga luar sok iyeee hadeeehhh,Netral
372,2022-07-02 23:19:29,SonnyWoria,Turut berduka cita yang amat dalam,turut duka cita yang amat dalam,Netral
373,2022-07-02 23:19:26,Ardiesuhardi1,RIBukanNegeriKomunis RIBukanNegeriKomunis Pentolan PA 212 Sentil Jokowi Tidak Berkutik Mending Persoalan KKB OPM Yang Diselesaikan,ribukannegerikomunis ribukannegerikomunis pentol pa 212 sentil jokowi tidak kutik mending soal kkb opm yang selesai,Netral
374,2022-07-02 23:19:08,nisma_mokhtar,Sampai ada usulan jokowi mendapatkan nobel perdamaian Dr awal memang diduga ini hanya utk jadi headline di antara buzzer headline lokal pencitraan,sampai ada usul jokowi dapat nobel damai dr awal memang duga ini hanya utk jadi headline di antara buzzer headline lokal citra,Netral
375,2022-07-02 23:19:03,ronavioleta,Yg nge HOAX anda atau pak,yg nge hoax anda atau pak,Netral
376,2022-07-02 23:18:27,DjajaBudi,Sy tdk bisa mewakili teman2 yg lain tapi bagi sy jelas setiap kekuasaan hrs ada kritikus meskipun Jokowi Tp kadrun bukan hny kritik punya agenda beda ini musuh semua bangsa Indonesia,sy tdk bisa wakil teman2 yg lain tapi bagi sy jelas tiap kuasa hrs ada kritikus meski jokowi tp kadrun bukan hny kritik punya agenda beda ini musuh semua bangsa indonesia,Netral
377,2022-07-02 23:18:24,Sjaechu,rose Iya betul Jokowi hanya ingin Putin menjamin pengiriman gandum dari Ukraina ke Indonesia aman agar Mie di Indonesia tidak langka ura,rose iya betul jokowi hanya ingin putin jamin kirim gandum dari ukraina ke indonesia aman agar mie di indonesia tidak langka ura,Positif
378,2022-07-02 23:18:05,Rubby63275173,Prank nya sudah level dunia,prank nya sudah level dunia,Netral
379,2022-07-02 23:18:02,Semak_Belukar01,didu Sekelas didu kok skrng jd tukang nyebarin video editan udh jelas itu bkn kalimat pk Jokowi saat berbicara dgn Putin kok jd ikut jd penyebar hoaks,didu kelas didu kok skrng jd tukang nyebarin video edit udh jelas itu bkn kalimat pk jokowi saat bicara dgn putin kok jd ikut jd sebar hoaks,Netral
380,2022-07-02 23:17:57,himawan1978,herianto Njir gw d block,herianto njir gw d block,Netral
381,2022-07-02 23:17:51,RicardoJordyKu1,didu Itulah beda otak dan hati lu Du dengan Pak Jokowi makanya beliau ditunjuk Allah Swt jadi Presiden beliau selain cerdas juga masih punya hati kalau Lu Katanya sih cerdas tp Lu ga punya hati,didu itu beda otak dan hati lu du dengan pak jokowi makanya beliau tunjuk allah swt jadi presiden beliau selain cerdas juga masih punya hati kalau lu kata sih cerdas tp lu ga punya hati,Netral
382,2022-07-02 23:17:48,Dewi_Aghyta,Ini lagi melerai pertengkaran Ikut blusukan ke medan tempur loh,ini lagi lerai tengkar ikut blusukan ke medan tempur loh,Netral
383,2022-07-02 23:17:41,Adv_ERAT,Jawab dong Pak mks ya CC Bapak Presiden,jawab dong pak mks ya cc bapak presiden,Netral
384,2022-07-02 23:17:37,FaturokhmanA,Tobaaaaaaat aku,tobaaaaaaat aku,Netral
385,2022-07-02 23:17:30,afis59249600,kau la ngebacot bujang kau blg orang koreksi diri kau dlu penjilat betul dia blg itu jokowi kau itu hny pencitraan dia prgi ksna biar di puji ngara lain preet buktiny malah do bombardir habis2 san ukraina nyesal zalenski jokowi dtang ksna tambah hancur negara ny,kau la ngebacot bujang kau blg orang koreksi diri kau dlu jilat betul dia blg itu jokowi kau itu hny citra dia prgi ksna biar di puji ngara lain preet buktiny malah do bombardir habis2 san ukraina nyesal zalenski jokowi dtang ksna tambah hancur negara ny,Netral
386,2022-07-02 23:17:00,Bridal2356,Ga heran kalau Jokowi kayak gitu PRESIDEN besar versi manusia berbayar BUZZER,ga heran kalau jokowi kayak gitu presiden besar versi manusia bayar buzzer,Netral
387,2022-07-02 23:16:55,jvdas_iskariot,Ketika bohong itu sudah mendarah daging Ukraina Bantah Zelensky Titip Pesan ke Jokowi untuk Putin,ketika bohong itu sudah darah daging ukraina bantah zelensky titip pesan ke jokowi untuk putin,Netral
388,2022-07-02 23:16:51,ParundinganPul1,Yg mengajak Jokowi dari Solo siapa Jokowi dari awal tak berkemampusn ke Jakarta tapi dengan pencitraan pencitraan disukai oleh rakyat beda disukai oleh rakyat seperti pelawak tapi jokowi bikan karena Kepemimpinannya keberhasilannya Sampai RI 1 juga Maaakluuuum,yg ajak jokowi dari solo siapa jokowi dari awal tak berkemampusn ke jakarta tapi dengan citra citra suka oleh rakyat beda suka oleh rakyat seperti lawak tapi jokowi bik karena pimpin hasil sampai ri 1 juga maaakluuuum,Netral
389,2022-07-02 23:16:44,indramadong,Sama dgn kau pake isu PKI untuk nyerang Pak Jokowi dasar anjing teriak anjing,sama dgn kau pake isu pki untuk nyerang pak jokowi dasar anjing teriak anjing,Netral
390,2022-07-02 23:16:41,tribunkaltim,UKRAINA BANTAH TITIP PESAN LEWAT JOKOWI UNTUK PUTIN UNGKAP ISI PEMBICARAAN ZELENSKYY DENGAN RI 1 TribunKaltim Jokowi Ukraina Zelenskyy VladimirPutin Rusia lewat,ukraina bantah titip pesan lewat jokowi untuk putin ungkap isi bicara zelenskyy dengan ri 1 tribunkaltim jokowi ukraina zelenskyy vladimirputin rusia lewat,Netral
391,2022-07-02 23:16:40,Belaga73298247,didu Ya saya mingkem lg Ni bkn gara jokowi tp gara cebi,didu ya saya mingkem lg ni bkn gara jokowi tp gara cebi,Netral
392,2022-07-02 23:16:29,sbtnamakumawar,Saffira Polri Oh betina ratu gelar Tolong ditangkap saja dong pak,saffira polri oh betina ratu gelar tolong tangkap saja dong pak,Netral
393,2022-07-02 23:16:26,AnoRosmana13,cyber Preet Kalo bener beritanya sangat disayangkan buang2 bensin aja,cyber preet kalo bener berita sangat sayang buang2 bensin aja,Netral
394,2022-07-02 23:16:21,Mukidi_alNgibul,Pengganti Tjahjo Kumolo Presiden Jokowi Tunjuk Mahfud MD Sebagai Ad Interim Kenapa gak si Lutut Mungkin ga ada kaitannya dengan kepentingan Cukong gitu,ganti tjahjo kumolo presiden jokowi tunjuk mahfud md bagai ad interim kenapa gak si lutut mungkin ga ada kait dengan penting cukong gitu,Netral
395,2022-07-02 23:16:18,lantairusak,presiden jokowi bertemu presiden mbz di istana al shatie IndonesiaSemakinMajuKuat,presiden jokowi temu presiden mbz di istana al shatie indonesiasemakinmajukuat,Netral
396,2022-07-02 23:16:16,Dewicyn1,Hai Aku membagikan wisata dari aplikasi Desa Wisata Nusantara DesaWisataNusantara haramain,hai aku bagi wisata dari aplikasi desa wisata nusantara desawisatanusantara haramain,Netral
397,2022-07-02 23:16:02,PutraWadapi2,Waduh Mantan Dubes Australia Bilang Kunjungan Jokowi ke Ukraina untuk Kepentingan Mie,waduh mantan dubes australia bilang kunjung jokowi ke ukraina untuk penting mie,Netral
398,2022-07-02 23:15:53,RustamLatifKha1,didu Kepala Negara lain saja bisa di bohonginya Hebat dia JOKOWI cara membohongi Putin Presiden Rusia saya pikir di Indonesia saja dia banyak bohongnya,didu kepala negara lain saja bisa di bohong hebat dia jokowi cara bohong putin presiden rusia saya pikir di indonesia saja dia banyak bohong,Netral
399,2022-07-02 23:15:45,Reskue2,idha Lawannya Jokowi saat ini sedang memanfaatkan momen untuk mendapatkan cuan dan ketenaran Karena ada bohir yg siap membayar,idha lawan jokowi saat ini sedang manfaat momen untuk dapat cuan dan tenar karena ada bohir yg siap bayar,Netral
400,2022-07-02 23:15:39,MrMusli69073550,Sok sok an mau jadi juru damai di negerinya sendiri perang sama rakyat tak berkesudahan dasar boneka taunya cuma cari muka malah di permalukan,sok sok an mau jadi juru damai di negeri sendiri perang sama rakyat tak sudah dasar boneka tau cuma cari muka malah di malu,Netral
401,2022-07-02 23:15:27,bseptian15,Ngibul lagi yak Kebiasaan,ngibul lagi yak biasa,Netral
402,2022-07-02 23:15:27,mv_ars,Sikap ksatria itu sih Siap dipimpin dan memimpin,sikap ksatria itu sih siap pimpin dan pimpin,Netral
403,2022-07-02 23:15:26,GrumpyOldBoii,dirs Terima kasih pak Jokowi ekokuntadhi,dirs terima kasih pak jokowi ekokuntadhi,Netral
404,2022-07-02 23:15:25,Bosbesa59872484,Tenang sur Presiden gw dan elu itu ga pernah klaim di titipin pesan apapun utk di sampaikan ke putin Tweet lu ini giring opini se olah ngaku2 Tujuan lu apa Lu ga suka hidup di Indonesia,tenang sur presiden gw dan elu itu ga pernah klaim di titipin pesan apa utk di sampai ke putin tweet lu ini giring opini se olah ngaku2 tuju lu apa lu ga suka hidup di indonesia,Netral
405,2022-07-02 23:15:21,man__tagi,pendusta,dusta,Netral
406,2022-07-02 23:15:15,GrumpyOldBoii,dirs Terima kasih pak Jokowi ekokuntadhi,dirs terima kasih pak jokowi ekokuntadhi,Netral
407,2022-07-02 23:15:02,AnandaHalomoan1,Luar biasa Apa Kata Dunia kalau berita Kompas yang benar mau ditaruh dimana wajah bangsa kita akibat Hoax dan pencitraan Ambyarrr,luar biasa apa kata dunia kalau berita kompas yang benar mau taruh mana wajah bangsa kita akibat hoax dan citra ambyarrr,Netral
408,2022-07-02 23:14:42,GrumpyOldBoii,dirs Terima kasih pak Jokowi ekokuntadhi,dirs terima kasih pak jokowi ekokuntadhi,Netral
409,2022-07-02 23:14:31,jajatplus,Disini kami anggap biasa berita macam ini,sini kami anggap biasa berita macam ini,Netral
410,2022-07-02 23:14:08,darmantahu,Muke gile udeh bawaan lahir nih ngibul nye bukan rakyat nkri doang yg di kibulin masyarakat dunia juga,muke gile udeh bawa lahir nih ngibul nye bukan rakyat nkri doang yg di kibulin masyarakat dunia juga,Netral
411,2022-07-02 23:14:04,pasuknakalsehat,t adhi Watak penipu Susah amat dirubah,t adhi watak tipu susah amat rubah,Netral
412,2022-07-02 23:13:50,ZaemKribo,apa dia mikir Kalo dia mikir harusnya dia nangani konflik papua sampai tuntas dulu untuk Ini ngurus negara sendiri saja tak besus Mau cari pengaleman di negara luar Itu salah terus harus bukan ukrenia rusia yg di damaikan harusnya palestina juga,apa dia mikir kalo dia mikir harus dia nangani konflik papua sampai tuntas dulu untuk ini ngurus negara sendiri saja tak besus mau cari alem di negara luar itu salah terus harus bukan ukrenia rusia yg di damai harus palestina juga,Netral
413,2022-07-02 23:13:46,Bahtiar68718179,Luhut Ama Jokowi aja dianggap ga bisa apalagi an yang bisa bikin tersenyum itu cuma komedian,luhut ama jokowi aja anggap ga bisa apalagi an yang bisa bikin senyum itu cuma komedian,Netral
414,2022-07-02 23:13:37,pedangpajajaran,didu Kitakan sudah faham itu orangnya Istiqomah,didu kita sudah faham itu orang istiqomah,Netral
415,2022-07-02 23:13:27,Pentolcilok3,Pulang membawa uang hasil pinjaman,pulang bawa uang hasil pinjam,Netral
416,2022-07-02 23:13:00,dhon3adi,Ngibul sampai ke luar negeri,ngibul sampai ke luar negeri,Netral
417,2022-07-02 23:12:58,ZAEffendy,Seharusnya PDIP bersyukur kunjungan Jokowi ke Ukraina amp Rusia tidak disorot media internasional karena pernyataan misi perdamaian ternyata lebih ke urusan impor bahan baku pupuk dan gandum untuk mie instan Indonesia Nalar,harus pdip syukur kunjung jokowi ke ukraina amp rusia tidak sorot media internasional karena nyata misi damai nyata lebih ke urus impor bahan baku pupuk dan gandum untuk mie instan indonesia nalar,Netral
418,2022-07-02 23:12:49,Mukidi_alNgibul,dirs dumdum Ngibul lagi,dirs dumdum ngibul lagi,Netral
419,2022-07-02 23:12:46,pedangpajajaran,Kita sudah sama sama tau dia itu orangnya Istiqomah,kita sudah sama sama tau dia itu orang istiqomah,Netral
420,2022-07-02 23:12:32,madrawi_pa,Itulah kelebihan optimismenya sama seperti ketika bilang uang 11 trilyun sudah ada dikantong saya Tapi faktanya,itu lebih optimisme sama seperti ketika bilang uang 11 trilyun sudah ada kantong saya tapi fakta,Netral
421,2022-07-02 23:12:31,Imrajula2,Kalo jurudamai nya begini apakah akan bisa mendamaikan Pantesan saja disini makin meruncing pembelahan nya,kalo jurudamai nya begini apakah akan bisa damai pantesan saja sini makin runcing belah nya,Netral
422,2022-07-02 23:12:24,saidi_sudarsono,Kok bisa ya Ini apa tidak berbahaya Kebohongan sdh menjadi kebiasaan,kok bisa ya ini apa tidak bahaya bohong sdh jadi biasa,Netral
423,2022-07-02 23:12:20,pasuknakalsehat,Waduh kebiasaan Bohong dan Halusinasi nya kebawa ke tingkat dunia antar negara Menjijikkan Terbuka sudah aib nya,waduh biasa bohong dan halusinasi nya bawa ke tingkat dunia antar negara jijik buka sudah aib nya,Netral
424,2022-07-02 23:12:12,mimakhayla,Presiden Jokowi bertemu presiden UEA di istana AL SHATE IndonesiaSemakinMajuKuat,presiden jokowi temu presiden uea di istana al shate indonesiasemakinmajukuat,Netral
425,2022-07-02 23:12:11,UjangSeven,Entah niatnya mendamaikan atau Cari panggung bwt pencitraan Klo Seruan dr negara penting kyk AS dan Uni eropa dan turki saja gk di gubris apa lagi seruan dr jokowi Sia sia akhirnya,entah niat damai atau cari panggung bwt citra klo seru dr negara penting kyk as dan uni eropa dan turki saja gk di gubris apa lagi seru dr jokowi sia sia akhir,Netral
426,2022-07-02 23:12:09,gerinisk2,id misi perdamaian apaan wi he ANJING,id misi damai apa wi he anjing,Netral
427,2022-07-02 23:12:03,2705hhakim,didu Jika kebohongan ini benar maka tentu sikap ini sangat FATAL berbahaya bagi Jokowi dan tentunya bamgsa Indonesia My god,didu jika bohong ini benar maka tentu sikap ini sangat fatal bahaya bagi jokowi dan tentu bamgsa indonesia my god,Netral
428,2022-07-02 23:11:53,HarapanBaru16,Masalahnya silahkan terjemahkan sendiri,masalah silah terjemah sendiri,Netral
429,2022-07-02 23:11:48,Sagarageni,Manusia satu ini emang suka bikin rusak dan memalukan bangsa indonesia Dan para penjilatnya begitu bangga dng segala kebodohan yg dipertontonkannya,manusia satu ini emang suka bikin rusak dan malu bangsa indonesia dan para jilat begitu bangga dng segala bodoh yg tonton,Netral
430,2022-07-02 23:11:45,RustamLatifKha1,Sampean enak jalan2 pakai uang Negara bisa keliling dunia bisa menikmati segala galanya Tp Rakyat susah hanya bisa menikmati kesengsaraan saja semoga semua ini segera berakhir demi Rakyat yg juga ingin mendapatkan hidup yg layak,sampean enak jalan2 pakai uang negara bisa keliling dunia bisa nikmat segala gala tp rakyat susah hanya bisa nikmat sengsara saja moga semua ini segera akhir demi rakyat yg juga ingin dapat hidup yg layak,Netral
431,2022-07-02 23:11:44,bangZhack86,Nah itu beda Bro Anies tlh bekerja 1 periode Jokowi Lom kerja di DKI JKT 20 bln tapi sdh di blow up seolah berprestasi Bagusnya adalah kompak LengserkanPeng2Oligarki LengserkanPeng2Oligarki,nah itu beda bro anies tlh kerja 1 periode jokowi lom kerja di dki jkt 20 bln tapi sdh di blow up olah prestasi bagus adalah kompak lengserkanpeng2oligarki lengserkanpeng2oligarki,Netral
432,2022-07-02 23:11:37,pedangpajajaran,Coba kasih saran beresin dulu komplik dipapua karena sudah banyak anak bangsa yang jadi korban,coba kasih saran resin dulu komplik dipapua karena sudah banyak anak bangsa yang jadi korban,Netral
433,2022-07-02 23:11:37,ArifinNaftalia,t adhi 1 apabila Zelensky mau menyampaikan sesuatu kpd putin pasti melalui pidato dan terbuka krn bukan masalah pasangan 2 yg dibahas jokowi dan Zelensky masalah blokade eksport biji2an yg bisa disimpulkan sepertinya bukan misi perdamaian tp pencitraan lg n lagi,t adhi 1 apabila zelensky mau sampai sesuatu kpd putin pasti lalu pidato dan buka krn bukan masalah pasang 2 yg bahas jokowi dan zelensky masalah blokade eksport biji2an yg bisa simpul seperti bukan misi damai tp citra lg n lagi,Netral
434,2022-07-02 23:11:21,HalimTeuku,Lebay Sjk dulu jmn Belanda sjk Batavia emang udah ada Pecinaan di sekitar Kota Tua Glodok Semua kita pun hidup rukun hanya sjk jmn Jokowi negeri RI di rusak amp diadu domba,lebay sjk dulu jmn belanda sjk batavia emang udah ada cina di sekitar kota tua glodok semua kita pun hidup rukun hanya sjk jmn jokowi negeri ri di rusak amp adu domba,Netral
435,2022-07-02 23:11:18,Munawar17941431,Mugi pikantuk dalan kemajuan,mugi pikantuk dal maju,Netral
436,2022-07-02 23:11:07,faisyal_somarta,Ckrek ckrek berjarak ya bapak2 biar fotonya lebih dramatis,ckrek ckrek jarak ya bapak2 biar foto lebih dramatis,Netral
437,2022-07-02 23:10:42,HikmawatiPriya3,Wkwkwk minyak goreng emang paten buat goreng,wkwkwk minyak goreng emang paten buat goreng,Netral
438,2022-07-02 23:10:41,ferry_fernand50,Saffira Polri Mau gerak apaan Mau gerak jalan,saffira polri mau gerak apa mau gerak jalan,Netral
439,2022-07-02 23:10:39,masmiki,Soal membantah itu adl hal yg biasa jgnkan ukraina Skelas RS yg konon adl pakar sj yg awalnya sebar meme stupa trs mlh ngaku jd korban meme Mo apapun bantahany hasil adl jwbnny Tentara ditarik mundur blokade laut dibuka Itu adl pesan amp jawaban yg tersampaikan,soal ban itu adl hal yg biasa jgnkan ukraina skelas rs yg konon adl pakar sj yg awal sebar meme stupa trs mlh ngaku jd korban meme mo apa bantahany hasil adl jwbnny tentara tarik mundur blokade laut buka itu adl pesan amp jawab yg sampai,Netral
440,2022-07-02 23:10:38,sabilurrosyad8,Anis juga dulu dukung Jokowi,anis juga dulu dukung jokowi,Netral
